zone_id,delivery_timestamp,delivery_count,vehicle_type,distance_km,hour
ZONE_A,2026-03-30 21:00:00,9,truck,10.67,21
ZONE_A,2026-03-30 22:00:00,8,motorcycle,10.44,22
ZONE_A,2026-03-30 23:00:00,10,truck,8.17,23
ZONE_A,2026-03-31 00:00:00,8,truck,14.8,0
ZONE_A,2026-03-31 01:00:00,5,truck,11.19,1
ZONE_A,2026-03-31 02:00:00,7,van,4.89,2
ZONE_A,2026-03-31 03:00:00,7,motorcycle,4.63,3
ZONE_A,2026-03-31 04:00:00,7,motorcycle,8.42,4
ZONE_A,2026-03-31 05:00:00,8,motorcycle,14.31,5
ZONE_A,2026-03-31 06:00:00,7,motorcycle,10.88,6
ZONE_A,2026-03-31 07:00:00,8,van,7.33,7
ZONE_A,2026-03-31 08:00:00,7,truck,7.88,8
ZONE_A,2026-03-31 09:00:00,19,van,6.27,9
ZONE_A,2026-03-31 10:00:00,21,truck,9.03,10
ZONE_A,2026-03-31 11:00:00,23,motorcycle,10.04,11
ZONE_A,2026-03-31 12:00:00,35,van,13.62,12
ZONE_A,2026-03-31 13:00:00,42,motorcycle,2.84,13
ZONE_A,2026-03-31 14:00:00,28,motorcycle,4.16,14
ZONE_A,2026-03-31 15:00:00,21,truck,4.1,15
ZONE_A,2026-03-31 16:00:00,23,van,12.19,16
ZONE_A,2026-03-31 17:00:00,21,van,6.92,17
ZONE_A,2026-03-31 18:00:00,36,motorcycle,13.11,18
ZONE_A,2026-03-31 19:00:00,10,truck,4.7,19
ZONE_A,2026-03-31 20:00:00,6,truck,9.72,20
ZONE_A,2026-03-31 21:00:00,9,van,6.93,21
ZONE_A,2026-03-31 22:00:00,7,truck,14.71,22
ZONE_A,2026-03-31 23:00:00,5,truck,8.32,23
ZONE_A,2026-04-01 00:00:00,11,van,11.25,0
ZONE_A,2026-04-01 01:00:00,9,motorcycle,2.29,1
ZONE_A,2026-04-01 02:00:00,11,motorcycle,6.6,2
ZONE_A,2026-04-01 03:00:00,11,motorcycle,2.45,3
ZONE_A,2026-04-01 04:00:00,9,van,3.66,4
ZONE_A,2026-04-01 05:00:00,11,truck,14.91,5
ZONE_A,2026-04-01 06:00:00,9,van,10.63,6
ZONE_A,2026-04-01 07:00:00,9,motorcycle,5.87,7
ZONE_A,2026-04-01 08:00:00,9,motorcycle,3.97,8
ZONE_A,2026-04-01 09:00:00,36,motorcycle,11.5,9
ZONE_A,2026-04-01 10:00:00,23,truck,8.65,10
ZONE_A,2026-04-01 11:00:00,35,van,8.07,11
ZONE_A,2026-04-01 12:00:00,57,truck,10.06,12
ZONE_A,2026-04-01 13:00:00,74,truck,10.33,13
ZONE_A,2026-04-01 14:00:00,25,motorcycle,14.5,14
ZONE_A,2026-04-01 15:00:00,34,truck,5.49,15
ZONE_A,2026-04-01 16:00:00,22,van,10.59,16
ZONE_A,2026-04-01 17:00:00,35,van,1.56,17
ZONE_A,2026-04-01 18:00:00,64,truck,8.59,18
ZONE_A,2026-04-01 19:00:00,16,motorcycle,1.02,19
ZONE_A,2026-04-01 20:00:00,9,truck,7.23,20
ZONE_A,2026-04-01 21:00:00,11,van,5.04,21
ZONE_A,2026-04-01 22:00:00,13,van,10.83,22
ZONE_A,2026-04-01 23:00:00,10,motorcycle,11.52,23
ZONE_A,2026-04-02 00:00:00,11,van,7.3,0
ZONE_A,2026-04-02 01:00:00,11,motorcycle,2.28,1
ZONE_A,2026-04-02 02:00:00,12,motorcycle,6.9,2
ZONE_A,2026-04-02 03:00:00,10,motorcycle,8.1,3
ZONE_A,2026-04-02 04:00:00,9,motorcycle,10.51,4
ZONE_A,2026-04-02 05:00:00,11,truck,13.56,5
ZONE_A,2026-04-02 06:00:00,8,motorcycle,2.73,6
ZONE_A,2026-04-02 07:00:00,13,motorcycle,10.81,7
ZONE_A,2026-04-02 08:00:00,11,truck,14.11,8
ZONE_A,2026-04-02 09:00:00,38,van,2.33,9
ZONE_A,2026-04-02 10:00:00,27,van,14.61,10
ZONE_A,2026-04-02 11:00:00,42,van,2.05,11
ZONE_A,2026-04-02 12:00:00,44,van,9.68,12
ZONE_A,2026-04-02 13:00:00,47,motorcycle,4.5,13
ZONE_A,2026-04-02 14:00:00,33,truck,6.93,14
ZONE_A,2026-04-02 15:00:00,38,van,7.79,15
ZONE_A,2026-04-02 16:00:00,29,van,12.87,16
ZONE_A,2026-04-02 17:00:00,47,truck,8.89,17
ZONE_A,2026-04-02 18:00:00,54,van,3.92,18
ZONE_A,2026-04-02 19:00:00,14,van,14.12,19
ZONE_A,2026-04-02 20:00:00,13,truck,11.48,20
ZONE_A,2026-04-02 21:00:00,11,motorcycle,8.22,21
ZONE_A,2026-04-02 22:00:00,11,motorcycle,4.92,22
ZONE_A,2026-04-02 23:00:00,12,motorcycle,9.57,23
ZONE_A,2026-04-03 00:00:00,10,motorcycle,11.73,0
ZONE_A,2026-04-03 01:00:00,9,truck,4.8,1
ZONE_A,2026-04-03 02:00:00,9,van,5.15,2
ZONE_A,2026-04-03 03:00:00,12,motorcycle,8.88,3
ZONE_A,2026-04-03 04:00:00,10,truck,5.94,4
ZONE_A,2026-04-03 05:00:00,10,motorcycle,10.93,5
ZONE_A,2026-04-03 06:00:00,9,motorcycle,8.92,6
ZONE_A,2026-04-03 07:00:00,9,van,14.37,7
ZONE_A,2026-04-03 08:00:00,9,van,4.21,8
ZONE_A,2026-04-03 09:00:00,33,van,6.69,9
ZONE_A,2026-04-03 10:00:00,36,truck,9.08,10
ZONE_A,2026-04-03 11:00:00,30,van,13.89,11
ZONE_A,2026-04-03 12:00:00,53,van,14.94,12
ZONE_A,2026-04-03 13:00:00,39,van,5.43,13
ZONE_A,2026-04-03 14:00:00,31,motorcycle,4.41,14
ZONE_A,2026-04-03 15:00:00,36,van,11.34,15
ZONE_A,2026-04-03 16:00:00,35,van,2.6,16
ZONE_A,2026-04-03 17:00:00,44,van,4.7,17
ZONE_A,2026-04-03 18:00:00,28,truck,1.01,18
ZONE_A,2026-04-03 19:00:00,18,van,11.87,19
ZONE_A,2026-04-03 20:00:00,11,van,7.72,20
ZONE_A,2026-04-03 21:00:00,8,van,14.98,21
ZONE_A,2026-04-03 22:00:00,9,motorcycle,8.22,22
ZONE_A,2026-04-03 23:00:00,6,motorcycle,5.7,23
ZONE_A,2026-04-04 00:00:00,7,motorcycle,7.06,0
ZONE_A,2026-04-04 01:00:00,6,motorcycle,2.19,1
ZONE_A,2026-04-04 02:00:00,5,motorcycle,2.06,2
ZONE_A,2026-04-04 03:00:00,5,motorcycle,7.54,3
ZONE_A,2026-04-04 04:00:00,5,van,8.82,4
ZONE_A,2026-04-04 05:00:00,4,truck,10.71,5
ZONE_A,2026-04-04 06:00:00,4,motorcycle,11.62,6
ZONE_A,2026-04-04 07:00:00,7,truck,9.69,7
ZONE_A,2026-04-04 08:00:00,5,van,10.01,8
ZONE_A,2026-04-04 09:00:00,15,van,4.85,9
ZONE_A,2026-04-04 10:00:00,17,truck,5.3,10
ZONE_A,2026-04-04 11:00:00,20,motorcycle,11.99,11
ZONE_A,2026-04-04 12:00:00,26,van,11.16,12
ZONE_A,2026-04-04 13:00:00,26,van,9.54,13
ZONE_A,2026-04-04 14:00:00,21,motorcycle,11.77,14
ZONE_A,2026-04-04 15:00:00,18,motorcycle,9.37,15
ZONE_A,2026-04-04 16:00:00,21,truck,3.62,16
ZONE_A,2026-04-04 17:00:00,18,motorcycle,6.66,17
ZONE_A,2026-04-04 18:00:00,23,motorcycle,4.38,18
ZONE_A,2026-04-04 19:00:00,5,motorcycle,13.1,19
ZONE_A,2026-04-04 20:00:00,5,van,14.32,20
ZONE_A,2026-04-04 21:00:00,5,motorcycle,14.17,21
ZONE_A,2026-04-04 22:00:00,5,motorcycle,9.43,22
ZONE_A,2026-04-04 23:00:00,5,truck,5.45,23
ZONE_A,2026-04-05 00:00:00,4,motorcycle,9.44,0
ZONE_A,2026-04-05 01:00:00,6,truck,10.32,1
ZONE_A,2026-04-05 02:00:00,6,van,1.41,2
ZONE_A,2026-04-05 03:00:00,5,van,13.99,3
ZONE_A,2026-04-05 04:00:00,4,motorcycle,8.37,4
ZONE_A,2026-04-05 05:00:00,4,truck,8.71,5
ZONE_A,2026-04-05 06:00:00,5,van,6.2,6
ZONE_A,2026-04-05 07:00:00,5,truck,13.72,7
ZONE_A,2026-04-05 08:00:00,5,truck,3.2,8
ZONE_A,2026-04-05 09:00:00,20,van,4.65,9
ZONE_A,2026-04-05 10:00:00,14,truck,10.98,10
ZONE_A,2026-04-05 11:00:00,17,motorcycle,8.5,11
ZONE_A,2026-04-05 12:00:00,27,van,1.08,12
ZONE_A,2026-04-05 13:00:00,25,truck,13.0,13
ZONE_A,2026-04-05 14:00:00,11,van,12.06,14
ZONE_A,2026-04-05 15:00:00,15,truck,5.08,15
ZONE_A,2026-04-05 16:00:00,16,truck,2.4,16
ZONE_A,2026-04-05 17:00:00,14,van,10.82,17
ZONE_A,2026-04-05 18:00:00,28,van,2.7,18
ZONE_A,2026-04-05 19:00:00,9,truck,12.15,19
ZONE_A,2026-04-05 20:00:00,5,truck,8.31,20
ZONE_A,2026-04-05 21:00:00,4,van,2.15,21
ZONE_A,2026-04-05 22:00:00,5,truck,14.21,22
ZONE_A,2026-04-05 23:00:00,5,truck,4.39,23
ZONE_A,2026-04-06 00:00:00,7,van,8.88,0
ZONE_A,2026-04-06 01:00:00,9,van,4.83,1
ZONE_A,2026-04-06 02:00:00,8,truck,4.24,2
ZONE_A,2026-04-06 03:00:00,8,van,5.46,3
ZONE_A,2026-04-06 04:00:00,7,truck,3.82,4
ZONE_A,2026-04-06 05:00:00,9,motorcycle,10.0,5
ZONE_A,2026-04-06 06:00:00,6,van,8.97,6
ZONE_A,2026-04-06 07:00:00,7,van,8.24,7
ZONE_A,2026-04-06 08:00:00,8,truck,10.82,8
ZONE_A,2026-04-06 09:00:00,17,motorcycle,9.22,9
ZONE_A,2026-04-06 10:00:00,22,van,11.11,10
ZONE_A,2026-04-06 11:00:00,35,truck,12.97,11
ZONE_A,2026-04-06 12:00:00,31,truck,6.98,12
ZONE_A,2026-04-06 13:00:00,40,motorcycle,9.68,13
ZONE_A,2026-04-06 14:00:00,21,truck,12.62,14
ZONE_A,2026-04-06 15:00:00,29,van,14.9,15
ZONE_A,2026-04-06 16:00:00,24,motorcycle,10.19,16
ZONE_A,2026-04-06 17:00:00,24,motorcycle,5.36,17
ZONE_A,2026-04-06 18:00:00,39,motorcycle,5.6,18
ZONE_A,2026-04-06 19:00:00,12,motorcycle,8.71,19
ZONE_A,2026-04-06 20:00:00,8,truck,14.72,20
ZONE_A,2026-04-06 21:00:00,8,van,14.78,21
ZONE_A,2026-04-06 22:00:00,7,truck,12.82,22
ZONE_A,2026-04-06 23:00:00,5,truck,4.78,23
ZONE_A,2026-04-07 00:00:00,7,motorcycle,9.01,0
ZONE_A,2026-04-07 01:00:00,8,truck,8.48,1
ZONE_A,2026-04-07 02:00:00,7,van,4.99,2
ZONE_A,2026-04-07 03:00:00,7,van,3.19,3
ZONE_A,2026-04-07 04:00:00,9,van,7.59,4
ZONE_A,2026-04-07 05:00:00,9,van,8.63,5
ZONE_A,2026-04-07 06:00:00,6,van,3.87,6
ZONE_A,2026-04-07 07:00:00,6,van,2.86,7
ZONE_A,2026-04-07 08:00:00,8,motorcycle,6.23,8
ZONE_A,2026-04-07 09:00:00,28,truck,5.49,9
ZONE_A,2026-04-07 10:00:00,33,truck,7.64,10
ZONE_A,2026-04-07 11:00:00,23,van,5.86,11
ZONE_A,2026-04-07 12:00:00,41,motorcycle,10.54,12
ZONE_A,2026-04-07 13:00:00,31,van,7.66,13
ZONE_A,2026-04-07 14:00:00,30,truck,10.15,14
ZONE_A,2026-04-07 15:00:00,24,truck,10.7,15
ZONE_A,2026-04-07 16:00:00,22,van,10.31,16
ZONE_A,2026-04-07 17:00:00,21,truck,11.87,17
ZONE_A,2026-04-07 18:00:00,46,truck,2.91,18
ZONE_A,2026-04-07 19:00:00,11,truck,5.24,19
ZONE_A,2026-04-07 20:00:00,8,van,4.16,20
ZONE_A,2026-04-07 21:00:00,7,motorcycle,10.14,21
ZONE_A,2026-04-07 22:00:00,9,van,13.81,22
ZONE_A,2026-04-07 23:00:00,8,van,5.92,23
ZONE_A,2026-04-08 00:00:00,9,truck,8.22,0
ZONE_A,2026-04-08 01:00:00,11,motorcycle,3.12,1
ZONE_A,2026-04-08 02:00:00,7,truck,9.64,2
ZONE_A,2026-04-08 03:00:00,8,van,4.58,3
ZONE_A,2026-04-08 04:00:00,8,truck,4.42,4
ZONE_A,2026-04-08 05:00:00,7,van,9.96,5
ZONE_A,2026-04-08 06:00:00,10,van,14.11,6
ZONE_A,2026-04-08 07:00:00,7,motorcycle,4.62,7
ZONE_A,2026-04-08 08:00:00,9,truck,5.83,8
ZONE_A,2026-04-08 09:00:00,27,motorcycle,10.64,9
ZONE_A,2026-04-08 10:00:00,27,van,13.91,10
ZONE_A,2026-04-08 11:00:00,25,motorcycle,2.31,11
ZONE_A,2026-04-08 12:00:00,41,motorcycle,7.25,12
ZONE_A,2026-04-08 13:00:00,34,truck,14.98,13
ZONE_A,2026-04-08 14:00:00,24,truck,2.52,14
ZONE_A,2026-04-08 15:00:00,27,van,4.22,15
ZONE_A,2026-04-08 16:00:00,27,van,8.02,16
ZONE_A,2026-04-08 17:00:00,34,truck,1.52,17
ZONE_A,2026-04-08 18:00:00,39,van,4.81,18
ZONE_A,2026-04-08 19:00:00,14,motorcycle,11.04,19
ZONE_A,2026-04-08 20:00:00,6,truck,14.61,20
ZONE_A,2026-04-08 21:00:00,6,van,2.24,21
ZONE_A,2026-04-08 22:00:00,8,van,10.0,22
ZONE_A,2026-04-08 23:00:00,8,motorcycle,11.66,23
ZONE_A,2026-04-09 00:00:00,10,motorcycle,3.97,0
ZONE_A,2026-04-09 01:00:00,10,van,1.3,1
ZONE_A,2026-04-09 02:00:00,10,van,8.91,2
ZONE_A,2026-04-09 03:00:00,9,motorcycle,14.55,3
ZONE_A,2026-04-09 04:00:00,10,motorcycle,4.06,4
ZONE_A,2026-04-09 05:00:00,13,motorcycle,10.87,5
ZONE_A,2026-04-09 06:00:00,8,motorcycle,1.07,6
ZONE_A,2026-04-09 07:00:00,11,van,13.35,7
ZONE_A,2026-04-09 08:00:00,11,truck,14.1,8
ZONE_A,2026-04-09 09:00:00,31,truck,13.97,9
ZONE_A,2026-04-09 10:00:00,30,truck,12.21,10
ZONE_A,2026-04-09 11:00:00,29,van,10.44,11
ZONE_A,2026-04-09 12:00:00,63,motorcycle,4.83,12
ZONE_A,2026-04-09 13:00:00,61,van,8.93,13
ZONE_A,2026-04-09 14:00:00,34,van,6.19,14
ZONE_A,2026-04-09 15:00:00,34,van,11.19,15
ZONE_A,2026-04-09 16:00:00,29,motorcycle,7.51,16
ZONE_A,2026-04-09 17:00:00,25,truck,3.85,17
ZONE_A,2026-04-09 18:00:00,53,motorcycle,6.14,18
ZONE_A,2026-04-09 19:00:00,21,van,11.08,19
ZONE_A,2026-04-09 20:00:00,9,motorcycle,2.19,20
ZONE_A,2026-04-09 21:00:00,11,motorcycle,7.26,21
ZONE_A,2026-04-09 22:00:00,8,truck,7.87,22
ZONE_A,2026-04-09 23:00:00,9,motorcycle,4.43,23
ZONE_A,2026-04-10 00:00:00,7,van,5.81,0
ZONE_A,2026-04-10 01:00:00,8,motorcycle,4.78,1
ZONE_A,2026-04-10 02:00:00,7,van,4.74,2
ZONE_A,2026-04-10 03:00:00,6,van,7.78,3
ZONE_A,2026-04-10 04:00:00,5,motorcycle,4.64,4
ZONE_A,2026-04-10 05:00:00,7,truck,6.14,5
ZONE_A,2026-04-10 06:00:00,5,truck,9.33,6
ZONE_A,2026-04-10 07:00:00,8,van,8.01,7
ZONE_A,2026-04-10 08:00:00,6,motorcycle,5.07,8
ZONE_A,2026-04-10 09:00:00,29,motorcycle,6.84,9
ZONE_A,2026-04-10 10:00:00,30,motorcycle,14.84,10
ZONE_A,2026-04-10 11:00:00,22,van,10.52,11
ZONE_A,2026-04-10 12:00:00,37,truck,10.07,12
ZONE_A,2026-04-10 13:00:00,42,truck,1.29,13
ZONE_A,2026-04-10 14:00:00,23,motorcycle,1.62,14
ZONE_A,2026-04-10 15:00:00,21,truck,5.93,15
ZONE_A,2026-04-10 16:00:00,24,motorcycle,5.63,16
ZONE_A,2026-04-10 17:00:00,30,motorcycle,5.25,17
ZONE_A,2026-04-10 18:00:00,30,motorcycle,10.14,18
ZONE_A,2026-04-10 19:00:00,12,motorcycle,10.25,19
ZONE_A,2026-04-10 20:00:00,8,van,1.28,20
ZONE_A,2026-04-10 21:00:00,5,van,2.24,21
ZONE_A,2026-04-10 22:00:00,7,van,2.34,22
ZONE_A,2026-04-10 23:00:00,7,truck,9.93,23
ZONE_A,2026-04-11 00:00:00,5,motorcycle,13.29,0
ZONE_A,2026-04-11 01:00:00,5,van,14.76,1
ZONE_A,2026-04-11 02:00:00,5,truck,9.71,2
ZONE_A,2026-04-11 03:00:00,5,truck,4.58,3
ZONE_A,2026-04-11 04:00:00,5,truck,4.65,4
ZONE_A,2026-04-11 05:00:00,5,motorcycle,11.79,5
ZONE_A,2026-04-11 06:00:00,5,truck,6.96,6
ZONE_A,2026-04-11 07:00:00,4,truck,1.16,7
ZONE_A,2026-04-11 08:00:00,5,van,2.67,8
ZONE_A,2026-04-11 09:00:00,17,motorcycle,5.98,9
ZONE_A,2026-04-11 10:00:00,23,van,8.49,10
ZONE_A,2026-04-11 11:00:00,17,truck,7.49,11
ZONE_A,2026-04-11 12:00:00,22,motorcycle,1.55,12
ZONE_A,2026-04-11 13:00:00,32,motorcycle,2.01,13
ZONE_A,2026-04-11 14:00:00,16,truck,14.82,14
ZONE_A,2026-04-11 15:00:00,13,motorcycle,5.06,15
ZONE_A,2026-04-11 16:00:00,18,motorcycle,5.77,16
ZONE_A,2026-04-11 17:00:00,14,truck,12.75,17
ZONE_A,2026-04-11 18:00:00,27,van,14.54,18
ZONE_A,2026-04-11 19:00:00,8,van,5.26,19
ZONE_A,2026-04-11 20:00:00,5,van,9.29,20
ZONE_A,2026-04-11 21:00:00,6,van,11.77,21
ZONE_A,2026-04-11 22:00:00,5,truck,14.53,22
ZONE_A,2026-04-11 23:00:00,6,van,2.51,23
ZONE_A,2026-04-12 00:00:00,6,truck,10.15,0
ZONE_A,2026-04-12 01:00:00,7,motorcycle,1.62,1
ZONE_A,2026-04-12 02:00:00,6,van,11.93,2
ZONE_A,2026-04-12 03:00:00,5,van,4.63,3
ZONE_A,2026-04-12 04:00:00,5,truck,1.52,4
ZONE_A,2026-04-12 05:00:00,6,motorcycle,1.96,5
ZONE_A,2026-04-12 06:00:00,5,truck,12.2,6
ZONE_A,2026-04-12 07:00:00,4,van,5.94,7
ZONE_A,2026-04-12 08:00:00,5,van,6.74,8
ZONE_A,2026-04-12 09:00:00,20,truck,3.26,9
ZONE_A,2026-04-12 10:00:00,14,truck,13.76,10
ZONE_A,2026-04-12 11:00:00,21,motorcycle,11.64,11
ZONE_A,2026-04-12 12:00:00,24,van,11.96,12
ZONE_A,2026-04-12 13:00:00,26,truck,13.37,13
ZONE_A,2026-04-12 14:00:00,17,truck,4.37,14
ZONE_A,2026-04-12 15:00:00,18,motorcycle,7.56,15
ZONE_A,2026-04-12 16:00:00,22,truck,9.8,16
ZONE_A,2026-04-12 17:00:00,12,truck,3.13,17
ZONE_A,2026-04-12 18:00:00,26,truck,12.34,18
ZONE_A,2026-04-12 19:00:00,8,motorcycle,7.23,19
ZONE_A,2026-04-12 20:00:00,4,truck,14.18,20
ZONE_A,2026-04-12 21:00:00,4,van,13.15,21
ZONE_A,2026-04-12 22:00:00,6,van,1.48,22
ZONE_A,2026-04-12 23:00:00,5,truck,8.23,23
ZONE_A,2026-04-13 00:00:00,6,truck,2.91,0
ZONE_A,2026-04-13 01:00:00,7,truck,8.88,1
ZONE_A,2026-04-13 02:00:00,10,truck,3.94,2
ZONE_A,2026-04-13 03:00:00,8,motorcycle,6.02,3
ZONE_A,2026-04-13 04:00:00,7,truck,14.4,4
ZONE_A,2026-04-13 05:00:00,8,van,7.44,5
ZONE_A,2026-04-13 06:00:00,9,motorcycle,14.02,6
ZONE_A,2026-04-13 07:00:00,9,van,13.35,7
ZONE_A,2026-04-13 08:00:00,8,truck,8.61,8
ZONE_A,2026-04-13 09:00:00,24,truck,14.8,9
ZONE_A,2026-04-13 10:00:00,31,truck,12.53,10
ZONE_A,2026-04-13 11:00:00,25,motorcycle,10.66,11
ZONE_A,2026-04-13 12:00:00,37,truck,1.2,12
ZONE_A,2026-04-13 13:00:00,40,motorcycle,8.74,13
ZONE_A,2026-04-13 14:00:00,24,truck,13.98,14
ZONE_A,2026-04-13 15:00:00,22,motorcycle,8.83,15
ZONE_A,2026-04-13 16:00:00,29,truck,8.23,16
ZONE_A,2026-04-13 17:00:00,25,motorcycle,13.34,17
ZONE_A,2026-04-13 18:00:00,21,truck,2.79,18
ZONE_A,2026-04-13 19:00:00,11,van,11.68,19
ZONE_A,2026-04-13 20:00:00,6,van,2.95,20
ZONE_A,2026-04-13 21:00:00,8,motorcycle,1.94,21
ZONE_A,2026-04-13 22:00:00,7,van,4.21,22
ZONE_A,2026-04-13 23:00:00,7,motorcycle,11.41,23
ZONE_A,2026-04-14 00:00:00,8,motorcycle,3.45,0
ZONE_A,2026-04-14 01:00:00,6,van,13.7,1
ZONE_A,2026-04-14 02:00:00,6,motorcycle,11.03,2
ZONE_A,2026-04-14 03:00:00,9,motorcycle,3.38,3
ZONE_A,2026-04-14 04:00:00,9,truck,13.88,4
ZONE_A,2026-04-14 05:00:00,10,van,7.44,5
ZONE_A,2026-04-14 06:00:00,8,truck,11.22,6
ZONE_A,2026-04-14 07:00:00,8,motorcycle,4.7,7
ZONE_A,2026-04-14 08:00:00,8,van,2.57,8
ZONE_A,2026-04-14 09:00:00,27,truck,9.05,9
ZONE_A,2026-04-14 10:00:00,20,motorcycle,1.57,10
ZONE_A,2026-04-14 11:00:00,29,motorcycle,4.32,11
ZONE_A,2026-04-14 12:00:00,37,motorcycle,13.71,12
ZONE_A,2026-04-14 13:00:00,34,truck,11.4,13
ZONE_A,2026-04-14 14:00:00,18,truck,1.89,14
ZONE_A,2026-04-14 15:00:00,20,van,9.91,15
ZONE_A,2026-04-14 16:00:00,17,motorcycle,12.05,16
ZONE_A,2026-04-14 17:00:00,31,motorcycle,9.3,17
ZONE_A,2026-04-14 18:00:00,31,truck,8.7,18
ZONE_A,2026-04-14 19:00:00,11,truck,2.49,19
ZONE_A,2026-04-14 20:00:00,7,motorcycle,2.79,20
ZONE_A,2026-04-14 21:00:00,6,truck,13.96,21
ZONE_A,2026-04-14 22:00:00,7,motorcycle,6.37,22
ZONE_A,2026-04-14 23:00:00,6,motorcycle,1.01,23
ZONE_A,2026-04-15 00:00:00,7,motorcycle,14.81,0
ZONE_A,2026-04-15 01:00:00,8,van,9.77,1
ZONE_A,2026-04-15 02:00:00,7,motorcycle,7.51,2
ZONE_A,2026-04-15 03:00:00,7,van,3.18,3
ZONE_A,2026-04-15 04:00:00,7,motorcycle,5.71,4
ZONE_A,2026-04-15 05:00:00,7,truck,4.55,5
ZONE_A,2026-04-15 06:00:00,7,motorcycle,2.29,6
ZONE_A,2026-04-15 07:00:00,8,truck,6.18,7
ZONE_A,2026-04-15 08:00:00,8,motorcycle,8.94,8
ZONE_A,2026-04-15 09:00:00,22,motorcycle,14.59,9
ZONE_A,2026-04-15 10:00:00,24,van,9.99,10
ZONE_A,2026-04-15 11:00:00,29,truck,9.95,11
ZONE_A,2026-04-15 12:00:00,32,van,6.57,12
ZONE_A,2026-04-15 13:00:00,36,van,8.83,13
ZONE_A,2026-04-15 14:00:00,22,motorcycle,12.35,14
ZONE_A,2026-04-15 15:00:00,22,truck,12.09,15
ZONE_A,2026-04-15 16:00:00,19,van,2.22,16
ZONE_A,2026-04-15 17:00:00,24,motorcycle,5.57,17
ZONE_A,2026-04-15 18:00:00,39,truck,4.24,18
ZONE_A,2026-04-15 19:00:00,13,truck,7.98,19
ZONE_A,2026-04-15 20:00:00,6,motorcycle,13.19,20
ZONE_A,2026-04-15 21:00:00,7,motorcycle,1.33,21
ZONE_A,2026-04-15 22:00:00,8,motorcycle,6.1,22
ZONE_A,2026-04-15 23:00:00,7,van,2.85,23
ZONE_A,2026-04-16 00:00:00,8,truck,5.38,0
ZONE_A,2026-04-16 01:00:00,7,truck,9.42,1
ZONE_A,2026-04-16 02:00:00,10,motorcycle,2.42,2
ZONE_A,2026-04-16 03:00:00,7,truck,4.02,3
ZONE_A,2026-04-16 04:00:00,9,truck,10.97,4
ZONE_A,2026-04-16 05:00:00,8,truck,13.72,5
ZONE_A,2026-04-16 06:00:00,8,van,13.34,6
ZONE_A,2026-04-16 07:00:00,10,motorcycle,3.5,7
ZONE_A,2026-04-16 08:00:00,7,motorcycle,10.59,8
ZONE_A,2026-04-16 09:00:00,31,truck,10.46,9
ZONE_A,2026-04-16 10:00:00,33,van,10.3,10
ZONE_A,2026-04-16 11:00:00,20,motorcycle,12.4,11
ZONE_A,2026-04-16 12:00:00,38,truck,3.42,12
ZONE_A,2026-04-16 13:00:00,42,van,8.81,13
ZONE_A,2026-04-16 14:00:00,32,van,5.85,14
ZONE_A,2026-04-16 15:00:00,22,motorcycle,5.45,15
ZONE_A,2026-04-16 16:00:00,26,van,5.64,16
ZONE_A,2026-04-16 17:00:00,28,van,5.47,17
ZONE_A,2026-04-16 18:00:00,42,truck,7.29,18
ZONE_A,2026-04-16 19:00:00,7,motorcycle,1.99,19
ZONE_A,2026-04-16 20:00:00,8,van,1.31,20
ZONE_A,2026-04-16 21:00:00,6,motorcycle,1.3,21
ZONE_A,2026-04-16 22:00:00,10,motorcycle,3.43,22
ZONE_A,2026-04-16 23:00:00,8,motorcycle,10.98,23
ZONE_A,2026-04-17 00:00:00,9,truck,2.73,0
ZONE_A,2026-04-17 01:00:00,9,van,7.68,1
ZONE_A,2026-04-17 02:00:00,9,motorcycle,6.18,2
ZONE_A,2026-04-17 03:00:00,8,truck,12.18,3
ZONE_A,2026-04-17 04:00:00,9,van,4.33,4
ZONE_A,2026-04-17 05:00:00,9,truck,8.47,5
ZONE_A,2026-04-17 06:00:00,9,van,7.54,6
ZONE_A,2026-04-17 07:00:00,8,van,2.42,7
ZONE_A,2026-04-17 08:00:00,8,van,8.21,8
ZONE_A,2026-04-17 09:00:00,24,van,5.05,9
ZONE_A,2026-04-17 10:00:00,24,motorcycle,3.9,10
ZONE_A,2026-04-17 11:00:00,23,truck,2.7,11
ZONE_A,2026-04-17 12:00:00,46,van,13.19,12
ZONE_A,2026-04-17 13:00:00,42,motorcycle,11.51,13
ZONE_A,2026-04-17 14:00:00,25,truck,5.73,14
ZONE_A,2026-04-17 15:00:00,26,van,14.68,15
ZONE_A,2026-04-17 16:00:00,31,van,2.18,16
ZONE_A,2026-04-17 17:00:00,28,van,3.6,17
ZONE_A,2026-04-17 18:00:00,38,motorcycle,11.61,18
ZONE_A,2026-04-17 19:00:00,11,van,10.82,19
ZONE_A,2026-04-17 20:00:00,7,truck,7.06,20
ZONE_A,2026-04-17 21:00:00,9,van,9.42,21
ZONE_A,2026-04-17 22:00:00,8,motorcycle,1.8,22
ZONE_A,2026-04-17 23:00:00,8,truck,4.25,23
ZONE_A,2026-04-18 00:00:00,5,truck,8.24,0
ZONE_A,2026-04-18 01:00:00,6,motorcycle,2.0,1
ZONE_A,2026-04-18 02:00:00,5,van,1.84,2
ZONE_A,2026-04-18 03:00:00,5,van,4.89,3
ZONE_A,2026-04-18 04:00:00,6,truck,11.81,4
