zone_id,delivery_timestamp,delivery_count,vehicle_type,distance_km
ZONE_B,2024-02-15 09:00:00,17,motorcycle,9.28
ZONE_B,2024-02-15 10:00:00,14,truck,8.74
ZONE_B,2024-02-15 11:00:00,25,motorcycle,14.4
ZONE_B,2024-02-15 12:00:00,32,motorcycle,2.65
ZONE_B,2024-02-15 13:00:00,15,truck,10.17
ZONE_B,2024-02-15 14:00:00,19,van,2.08
ZONE_B,2024-02-15 15:00:00,16,motorcycle,12.43
ZONE_B,2024-02-15 16:00:00,13,motorcycle,14.43
ZONE_B,2024-02-15 17:00:00,30,motorcycle,12.71
ZONE_B,2024-02-15 18:00:00,27,motorcycle,6.59
ZONE_B,2024-02-15 19:00:00,21,truck,5.24
ZONE_B,2024-02-15 20:00:00,17,motorcycle,12.61
ZONE_B,2024-02-15 21:00:00,5,van,14.41
ZONE_B,2024-02-15 22:00:00,5,motorcycle,7.44
ZONE_B,2024-02-15 23:00:00,4,motorcycle,13.47
ZONE_B,2024-02-16 00:00:00,5,motorcycle,14.2
ZONE_B,2024-02-16 01:00:00,4,truck,1.55
ZONE_B,2024-02-16 02:00:00,4,motorcycle,5.97
ZONE_B,2024-02-16 03:00:00,6,van,8.87
ZONE_B,2024-02-16 04:00:00,4,truck,5.92
ZONE_B,2024-02-16 05:00:00,5,truck,2.14
ZONE_B,2024-02-16 06:00:00,6,van,6.74
ZONE_B,2024-02-16 07:00:00,5,motorcycle,11.83
ZONE_B,2024-02-16 08:00:00,17,van,11.11
ZONE_B,2024-02-16 09:00:00,14,van,6.22
ZONE_B,2024-02-16 10:00:00,16,van,13.76
ZONE_B,2024-02-16 11:00:00,36,motorcycle,14.25
ZONE_B,2024-02-16 12:00:00,25,motorcycle,6.6
ZONE_B,2024-02-16 13:00:00,16,motorcycle,9.59
ZONE_B,2024-02-16 14:00:00,18,truck,10.18
ZONE_B,2024-02-16 15:00:00,16,motorcycle,14.47
ZONE_B,2024-02-16 16:00:00,20,van,14.03
ZONE_B,2024-02-16 17:00:00,24,truck,7.21
ZONE_B,2024-02-16 18:00:00,29,truck,14.47
ZONE_B,2024-02-16 19:00:00,16,van,3.53
ZONE_B,2024-02-16 20:00:00,16,van,11.92
ZONE_B,2024-02-16 21:00:00,2,van,10.49
ZONE_B,2024-02-16 22:00:00,4,motorcycle,4.21
ZONE_B,2024-02-16 23:00:00,4,motorcycle,10.43
ZONE_B,2024-02-17 00:00:00,3,truck,9.6
ZONE_B,2024-02-17 01:00:00,2,motorcycle,3.87
ZONE_B,2024-02-17 02:00:00,4,motorcycle,1.92
ZONE_B,2024-02-17 03:00:00,3,truck,3.55
ZONE_B,2024-02-17 04:00:00,3,van,14.98
ZONE_B,2024-02-17 05:00:00,4,van,6.95
ZONE_B,2024-02-17 06:00:00,3,van,10.35
ZONE_B,2024-02-17 07:00:00,2,motorcycle,5.32
ZONE_B,2024-02-17 08:00:00,14,van,7.74
ZONE_B,2024-02-17 09:00:00,14,truck,12.56
ZONE_B,2024-02-17 10:00:00,18,motorcycle,13.3
ZONE_B,2024-02-17 11:00:00,22,motorcycle,5.47
ZONE_B,2024-02-17 12:00:00,23,van,11.88
ZONE_B,2024-02-17 13:00:00,11,van,3.68
ZONE_B,2024-02-17 14:00:00,15,truck,12.4
ZONE_B,2024-02-17 15:00:00,19,truck,11.43
ZONE_B,2024-02-17 16:00:00,14,motorcycle,14.17
ZONE_B,2024-02-17 17:00:00,21,van,13.52
ZONE_B,2024-02-17 18:00:00,21,motorcycle,3.38
ZONE_B,2024-02-17 19:00:00,14,truck,2.88
ZONE_B,2024-02-17 20:00:00,13,motorcycle,14.16
ZONE_B,2024-02-17 21:00:00,3,van,7.49
ZONE_B,2024-02-17 22:00:00,3,van,4.62
ZONE_B,2024-02-17 23:00:00,3,motorcycle,8.69
ZONE_B,2024-02-18 00:00:00,4,van,3.59
ZONE_B,2024-02-18 01:00:00,3,truck,14.96
ZONE_B,2024-02-18 02:00:00,3,van,14.51
ZONE_B,2024-02-18 03:00:00,3,truck,2.9
ZONE_B,2024-02-18 04:00:00,3,van,1.33
ZONE_B,2024-02-18 05:00:00,4,van,4.36
ZONE_B,2024-02-18 06:00:00,4,truck,4.04
ZONE_B,2024-02-18 07:00:00,3,motorcycle,3.49
ZONE_B,2024-02-18 08:00:00,15,truck,9.19
ZONE_B,2024-02-18 09:00:00,12,truck,9.93
ZONE_B,2024-02-18 10:00:00,14,truck,2.31
ZONE_B,2024-02-18 11:00:00,22,truck,12.98
ZONE_B,2024-02-18 12:00:00,21,truck,8.72
ZONE_B,2024-02-18 13:00:00,13,truck,7.81
ZONE_B,2024-02-18 14:00:00,15,van,8.8
ZONE_B,2024-02-18 15:00:00,16,truck,8.25
ZONE_B,2024-02-18 16:00:00,12,motorcycle,13.12
ZONE_B,2024-02-18 17:00:00,25,motorcycle,9.89
ZONE_B,2024-02-18 18:00:00,24,van,3.44
ZONE_B,2024-02-18 19:00:00,14,truck,8.36
ZONE_B,2024-02-18 20:00:00,13,truck,10.06
ZONE_B,2024-02-18 21:00:00,3,van,6.35
ZONE_B,2024-02-18 22:00:00,3,truck,9.23
ZONE_B,2024-02-18 23:00:00,4,motorcycle,14.6
ZONE_B,2024-02-19 00:00:00,4,truck,13.85
ZONE_B,2024-02-19 01:00:00,4,motorcycle,3.26
ZONE_B,2024-02-19 02:00:00,5,truck,14.39
ZONE_B,2024-02-19 03:00:00,4,motorcycle,4.73
ZONE_B,2024-02-19 04:00:00,4,van,14.93
ZONE_B,2024-02-19 05:00:00,4,truck,5.15
ZONE_B,2024-02-19 06:00:00,5,motorcycle,3.2
ZONE_B,2024-02-19 07:00:00,5,motorcycle,2.81
ZONE_B,2024-02-19 08:00:00,23,truck,10.67
ZONE_B,2024-02-19 09:00:00,20,motorcycle,6.66
ZONE_B,2024-02-19 10:00:00,19,motorcycle,14.42
ZONE_B,2024-02-19 11:00:00,32,motorcycle,5.25
ZONE_B,2024-02-19 12:00:00,32,truck,6.5
ZONE_B,2024-02-19 13:00:00,13,truck,3.52
ZONE_B,2024-02-19 14:00:00,15,van,3.08
ZONE_B,2024-02-19 15:00:00,17,truck,1.03
ZONE_B,2024-02-19 16:00:00,15,van,9.01
ZONE_B,2024-02-19 17:00:00,30,motorcycle,6.91
ZONE_B,2024-02-19 18:00:00,27,motorcycle,2.9
ZONE_B,2024-02-19 19:00:00,15,truck,1.41
ZONE_B,2024-02-19 20:00:00,18,truck,7.01
ZONE_B,2024-02-19 21:00:00,5,van,5.99
ZONE_B,2024-02-19 22:00:00,6,truck,14.04
ZONE_B,2024-02-19 23:00:00,4,truck,9.72
ZONE_B,2024-02-20 00:00:00,4,truck,14.89
ZONE_B,2024-02-20 01:00:00,5,truck,3.6
ZONE_B,2024-02-20 02:00:00,5,truck,1.75
ZONE_B,2024-02-20 03:00:00,5,motorcycle,11.71
ZONE_B,2024-02-20 04:00:00,5,van,6.0
ZONE_B,2024-02-20 05:00:00,5,truck,1.24
ZONE_B,2024-02-20 06:00:00,4,motorcycle,13.16
ZONE_B,2024-02-20 07:00:00,5,truck,7.35
ZONE_B,2024-02-20 08:00:00,16,van,2.25
ZONE_B,2024-02-20 09:00:00,20,motorcycle,9.38
ZONE_B,2024-02-20 10:00:00,16,motorcycle,6.44
ZONE_B,2024-02-20 11:00:00,29,truck,3.83
ZONE_B,2024-02-20 12:00:00,24,van,14.45
ZONE_B,2024-02-20 13:00:00,18,motorcycle,1.58
ZONE_B,2024-02-20 14:00:00,14,truck,9.94
ZONE_B,2024-02-20 15:00:00,18,van,12.67
ZONE_B,2024-02-20 16:00:00,20,motorcycle,14.0
ZONE_B,2024-02-20 17:00:00,23,truck,14.32
ZONE_B,2024-02-20 18:00:00,25,truck,14.91
ZONE_B,2024-02-20 19:00:00,20,motorcycle,13.83
ZONE_B,2024-02-20 20:00:00,19,truck,11.03
ZONE_B,2024-02-20 21:00:00,4,motorcycle,1.61
ZONE_B,2024-02-20 22:00:00,5,van,10.69
ZONE_B,2024-02-20 23:00:00,5,truck,5.28
ZONE_B,2024-02-21 00:00:00,2,van,4.56
ZONE_B,2024-02-21 01:00:00,5,van,6.18
ZONE_B,2024-02-21 02:00:00,5,van,3.48
ZONE_B,2024-02-21 03:00:00,5,truck,13.32
ZONE_B,2024-02-21 04:00:00,6,motorcycle,12.36
ZONE_B,2024-02-21 05:00:00,4,van,9.38
ZONE_B,2024-02-21 06:00:00,5,motorcycle,13.11
ZONE_B,2024-02-21 07:00:00,4,motorcycle,9.0
ZONE_B,2024-02-21 08:00:00,21,truck,10.24
ZONE_B,2024-02-21 09:00:00,18,van,14.32
ZONE_B,2024-02-21 10:00:00,18,van,7.17
ZONE_B,2024-02-21 11:00:00,29,motorcycle,13.86
ZONE_B,2024-02-21 12:00:00,30,truck,1.77
ZONE_B,2024-02-21 13:00:00,18,motorcycle,14.72
ZONE_B,2024-02-21 14:00:00,18,motorcycle,10.34
ZONE_B,2024-02-21 15:00:00,18,truck,13.24
ZONE_B,2024-02-21 16:00:00,12,truck,11.28
ZONE_B,2024-02-21 17:00:00,29,motorcycle,10.61
ZONE_B,2024-02-21 18:00:00,28,van,3.72
ZONE_B,2024-02-21 19:00:00,20,van,5.39
ZONE_B,2024-02-21 20:00:00,13,truck,11.9
ZONE_B,2024-02-21 21:00:00,5,truck,11.11
ZONE_B,2024-02-21 22:00:00,5,motorcycle,7.14
ZONE_B,2024-02-21 23:00:00,3,motorcycle,5.83
ZONE_B,2024-02-22 00:00:00,4,truck,11.14
ZONE_B,2024-02-22 01:00:00,4,van,3.78
ZONE_B,2024-02-22 02:00:00,4,van,4.49
ZONE_B,2024-02-22 03:00:00,5,van,10.63
ZONE_B,2024-02-22 04:00:00,5,motorcycle,13.8
ZONE_B,2024-02-22 05:00:00,4,motorcycle,3.88
ZONE_B,2024-02-22 06:00:00,4,truck,1.27
ZONE_B,2024-02-22 07:00:00,4,van,7.82
ZONE_B,2024-02-22 08:00:00,15,motorcycle,11.52
ZONE_B,2024-02-22 09:00:00,16,motorcycle,8.05
ZONE_B,2024-02-22 10:00:00,20,motorcycle,14.59
ZONE_B,2024-02-22 11:00:00,27,motorcycle,5.49
ZONE_B,2024-02-22 12:00:00,28,van,6.2
ZONE_B,2024-02-22 13:00:00,18,motorcycle,5.68
ZONE_B,2024-02-22 14:00:00,17,motorcycle,13.35
ZONE_B,2024-02-22 15:00:00,20,motorcycle,9.24
ZONE_B,2024-02-22 16:00:00,17,van,11.92
ZONE_B,2024-02-22 17:00:00,29,van,13.24
ZONE_B,2024-02-22 18:00:00,21,truck,3.77
ZONE_B,2024-02-22 19:00:00,16,motorcycle,11.53
ZONE_B,2024-02-22 20:00:00,19,motorcycle,6.9
ZONE_B,2024-02-22 21:00:00,5,van,11.54
ZONE_B,2024-02-22 22:00:00,5,truck,1.83
ZONE_B,2024-02-22 23:00:00,5,van,10.24
ZONE_B,2024-02-23 00:00:00,5,van,8.31
ZONE_B,2024-02-23 01:00:00,5,motorcycle,11.45
ZONE_B,2024-02-23 02:00:00,4,van,3.97
ZONE_B,2024-02-23 03:00:00,6,motorcycle,3.91
ZONE_B,2024-02-23 04:00:00,5,motorcycle,4.84
ZONE_B,2024-02-23 05:00:00,5,truck,11.15
ZONE_B,2024-02-23 06:00:00,4,truck,10.94
ZONE_B,2024-02-23 07:00:00,5,van,8.64
ZONE_B,2024-02-23 08:00:00,17,truck,4.32
ZONE_B,2024-02-23 09:00:00,21,motorcycle,8.97
ZONE_B,2024-02-23 10:00:00,19,van,2.87
ZONE_B,2024-02-23 11:00:00,28,truck,9.82
ZONE_B,2024-02-23 12:00:00,27,motorcycle,4.49
ZONE_B,2024-02-23 13:00:00,18,motorcycle,1.95
ZONE_B,2024-02-23 14:00:00,20,motorcycle,10.98
ZONE_B,2024-02-23 15:00:00,16,truck,6.3
ZONE_B,2024-02-23 16:00:00,20,van,12.94
ZONE_B,2024-02-23 17:00:00,27,truck,7.97
ZONE_B,2024-02-23 18:00:00,25,van,13.26
ZONE_B,2024-02-23 19:00:00,20,truck,2.7
ZONE_B,2024-02-23 20:00:00,18,truck,5.24
ZONE_B,2024-02-23 21:00:00,5,van,8.67
ZONE_B,2024-02-23 22:00:00,4,van,12.54
ZONE_B,2024-02-23 23:00:00,6,truck,4.15
ZONE_B,2024-02-24 00:00:00,3,van,3.56
ZONE_B,2024-02-24 01:00:00,4,truck,8.69
ZONE_B,2024-02-24 02:00:00,3,motorcycle,6.34
ZONE_B,2024-02-24 03:00:00,3,motorcycle,2.1
ZONE_B,2024-02-24 04:00:00,3,van,7.15
ZONE_B,2024-02-24 05:00:00,2,motorcycle,12.44
ZONE_B,2024-02-24 06:00:00,3,truck,11.4
ZONE_B,2024-02-24 07:00:00,4,truck,1.9
ZONE_B,2024-02-24 08:00:00,15,motorcycle,8.16
ZONE_B,2024-02-24 09:00:00,16,motorcycle,4.56
ZONE_B,2024-02-24 10:00:00,13,truck,13.48
ZONE_B,2024-02-24 11:00:00,24,truck,11.15
ZONE_B,2024-02-24 12:00:00,27,truck,4.9
ZONE_B,2024-02-24 13:00:00,10,motorcycle,8.0
ZONE_B,2024-02-24 14:00:00,14,van,5.05
ZONE_B,2024-02-24 15:00:00,16,truck,14.93
ZONE_B,2024-02-24 16:00:00,13,motorcycle,14.21
ZONE_B,2024-02-24 17:00:00,18,motorcycle,4.71
ZONE_B,2024-02-24 18:00:00,23,truck,11.89
ZONE_B,2024-02-24 19:00:00,13,motorcycle,1.96
ZONE_B,2024-02-24 20:00:00,13,truck,8.05
ZONE_B,2024-02-24 21:00:00,3,van,10.32
ZONE_B,2024-02-24 22:00:00,4,van,7.14
ZONE_B,2024-02-24 23:00:00,3,van,14.77
ZONE_B,2024-02-25 00:00:00,3,motorcycle,1.27
ZONE_B,2024-02-25 01:00:00,3,van,6.74
ZONE_B,2024-02-25 02:00:00,3,van,2.44
ZONE_B,2024-02-25 03:00:00,3,motorcycle,1.63
ZONE_B,2024-02-25 04:00:00,3,truck,3.45
ZONE_B,2024-02-25 05:00:00,3,motorcycle,9.41
ZONE_B,2024-02-25 06:00:00,3,truck,11.34
ZONE_B,2024-02-25 07:00:00,3,motorcycle,14.29
ZONE_B,2024-02-25 08:00:00,15,van,8.98
ZONE_B,2024-02-25 09:00:00,11,van,13.57
ZONE_B,2024-02-25 10:00:00,14,motorcycle,7.22
ZONE_B,2024-02-25 11:00:00,21,van,11.04
ZONE_B,2024-02-25 12:00:00,17,truck,11.5
ZONE_B,2024-02-25 13:00:00,8,motorcycle,10.65
ZONE_B,2024-02-25 14:00:00,12,truck,14.87
ZONE_B,2024-02-25 15:00:00,11,motorcycle,12.43
ZONE_B,2024-02-25 16:00:00,14,truck,5.0
ZONE_B,2024-02-25 17:00:00,25,motorcycle,11.38
ZONE_B,2024-02-25 18:00:00,18,van,9.73
ZONE_B,2024-02-25 19:00:00,16,van,3.64
ZONE_B,2024-02-25 20:00:00,15,truck,4.78
ZONE_B,2024-02-25 21:00:00,4,motorcycle,6.29
ZONE_B,2024-02-25 22:00:00,4,motorcycle,3.78
ZONE_B,2024-02-25 23:00:00,3,truck,6.85
ZONE_B,2024-02-26 00:00:00,4,van,10.27
ZONE_B,2024-02-26 01:00:00,6,truck,11.29
ZONE_B,2024-02-26 02:00:00,5,truck,11.85
ZONE_B,2024-02-26 03:00:00,5,van,1.78
ZONE_B,2024-02-26 04:00:00,3,motorcycle,3.22
ZONE_B,2024-02-26 05:00:00,4,motorcycle,13.35
ZONE_B,2024-02-26 06:00:00,5,van,2.33
ZONE_B,2024-02-26 07:00:00,4,truck,4.87
ZONE_B,2024-02-26 08:00:00,10,motorcycle,13.91
ZONE_B,2024-02-26 09:00:00,21,van,11.14
ZONE_B,2024-02-26 10:00:00,19,motorcycle,3.71
ZONE_B,2024-02-26 11:00:00,32,motorcycle,9.53
ZONE_B,2024-02-26 12:00:00,32,motorcycle,1.71
ZONE_B,2024-02-26 13:00:00,18,motorcycle,8.49
ZONE_B,2024-02-26 14:00:00,19,truck,8.7
ZONE_B,2024-02-26 15:00:00,19,motorcycle,4.63
ZONE_B,2024-02-26 16:00:00,20,motorcycle,4.79
ZONE_B,2024-02-26 17:00:00,21,van,1.68
ZONE_B,2024-02-26 18:00:00,33,truck,8.53
ZONE_B,2024-02-26 19:00:00,19,truck,4.73
ZONE_B,2024-02-26 20:00:00,19,motorcycle,10.26
ZONE_B,2024-02-26 21:00:00,4,motorcycle,9.54
ZONE_B,2024-02-26 22:00:00,5,truck,14.13
ZONE_B,2024-02-26 23:00:00,5,truck,1.72
ZONE_B,2024-02-27 00:00:00,4,motorcycle,11.95
ZONE_B,2024-02-27 01:00:00,4,truck,8.65
ZONE_B,2024-02-27 02:00:00,4,motorcycle,11.38
ZONE_B,2024-02-27 03:00:00,4,van,13.1
ZONE_B,2024-02-27 04:00:00,5,truck,10.58
ZONE_B,2024-02-27 05:00:00,4,motorcycle,9.4
ZONE_B,2024-02-27 06:00:00,5,motorcycle,9.32
ZONE_B,2024-02-27 07:00:00,5,truck,4.69
ZONE_B,2024-02-27 08:00:00,22,truck,1.4
ZONE_B,2024-02-27 09:00:00,18,truck,6.38
ZONE_B,2024-02-27 10:00:00,18,truck,2.42
ZONE_B,2024-02-27 11:00:00,23,truck,10.08
ZONE_B,2024-02-27 12:00:00,35,van,8.87
ZONE_B,2024-02-27 13:00:00,12,motorcycle,4.73
ZONE_B,2024-02-27 14:00:00,16,van,14.6
ZONE_B,2024-02-27 15:00:00,15,truck,6.01
ZONE_B,2024-02-27 16:00:00,17,truck,9.76
ZONE_B,2024-02-27 17:00:00,28,motorcycle,10.03
ZONE_B,2024-02-27 18:00:00,28,van,2.18
ZONE_B,2024-02-27 19:00:00,16,truck,13.92
ZONE_B,2024-02-27 20:00:00,21,motorcycle,10.83
ZONE_B,2024-02-27 21:00:00,5,motorcycle,4.05
ZONE_B,2024-02-27 22:00:00,6,truck,14.62
ZONE_B,2024-02-27 23:00:00,4,motorcycle,2.35
ZONE_B,2024-02-28 00:00:00,5,van,3.06
ZONE_B,2024-02-28 01:00:00,3,van,12.11
ZONE_B,2024-02-28 02:00:00,5,van,4.44
ZONE_B,2024-02-28 03:00:00,5,motorcycle,5.57
ZONE_B,2024-02-28 04:00:00,4,van,1.63
ZONE_B,2024-02-28 05:00:00,5,truck,9.85
ZONE_B,2024-02-28 06:00:00,4,truck,11.37
ZONE_B,2024-02-28 07:00:00,4,motorcycle,9.41
ZONE_B,2024-02-28 08:00:00,13,van,10.51
ZONE_B,2024-02-28 09:00:00,16,van,11.06
ZONE_B,2024-02-28 10:00:00,19,truck,3.07
ZONE_B,2024-02-28 11:00:00,19,truck,3.49
ZONE_B,2024-02-28 12:00:00,21,truck,11.48
ZONE_B,2024-02-28 13:00:00,18,van,13.37
ZONE_B,2024-02-28 14:00:00,15,truck,6.13
ZONE_B,2024-02-28 15:00:00,19,truck,12.1
ZONE_B,2024-02-28 16:00:00,19,van,9.83
ZONE_B,2024-02-28 17:00:00,28,motorcycle,5.07
ZONE_B,2024-02-28 18:00:00,23,motorcycle,10.32
ZONE_B,2024-02-28 19:00:00,12,motorcycle,8.74
ZONE_B,2024-02-28 20:00:00,16,motorcycle,14.55
ZONE_B,2024-02-28 21:00:00,4,van,9.75
ZONE_B,2024-02-28 22:00:00,5,van,7.85
ZONE_B,2024-02-28 23:00:00,4,truck,6.53
ZONE_B,2024-02-29 00:00:00,4,van,14.13
ZONE_B,2024-02-29 01:00:00,4,motorcycle,9.5
ZONE_B,2024-02-29 02:00:00,4,truck,1.96
ZONE_B,2024-02-29 03:00:00,5,van,2.83
ZONE_B,2024-02-29 04:00:00,4,van,3.26
ZONE_B,2024-02-29 05:00:00,5,truck,4.01
ZONE_B,2024-02-29 06:00:00,4,motorcycle,12.98
ZONE_B,2024-02-29 07:00:00,4,motorcycle,11.32
ZONE_B,2024-02-29 08:00:00,19,motorcycle,5.87
ZONE_B,2024-02-29 09:00:00,17,truck,12.2
ZONE_B,2024-02-29 10:00:00,16,motorcycle,2.23
ZONE_B,2024-02-29 11:00:00,19,truck,7.14
ZONE_B,2024-02-29 12:00:00,26,van,6.35
ZONE_B,2024-02-29 13:00:00,17,truck,4.29
ZONE_B,2024-02-29 14:00:00,13,truck,9.96
ZONE_B,2024-02-29 15:00:00,17,motorcycle,3.03
ZONE_B,2024-02-29 16:00:00,15,van,14.48
ZONE_B,2024-02-29 17:00:00,28,truck,12.37
ZONE_B,2024-02-29 18:00:00,28,van,10.46
ZONE_B,2024-02-29 19:00:00,18,truck,12.58
ZONE_B,2024-02-29 20:00:00,18,truck,3.14
ZONE_B,2024-02-29 21:00:00,4,truck,11.02
ZONE_B,2024-02-29 22:00:00,5,truck,2.74
ZONE_B,2024-02-29 23:00:00,4,truck,2.7
ZONE_B,2024-03-01 00:00:00,4,motorcycle,12.61
ZONE_B,2024-03-01 01:00:00,5,van,1.02
ZONE_B,2024-03-01 02:00:00,3,motorcycle,11.55
ZONE_B,2024-03-01 03:00:00,4,motorcycle,9.63
ZONE_B,2024-03-01 04:00:00,4,van,9.39
ZONE_B,2024-03-01 05:00:00,4,truck,13.48
ZONE_B,2024-03-01 06:00:00,4,truck,11.86
ZONE_B,2024-03-01 07:00:00,5,truck,5.99
ZONE_B,2024-03-01 08:00:00,22,van,5.67
ZONE_B,2024-03-01 09:00:00,17,van,8.83
ZONE_B,2024-03-01 10:00:00,21,truck,11.64
ZONE_B,2024-03-01 11:00:00,24,motorcycle,3.73
ZONE_B,2024-03-01 12:00:00,24,motorcycle,12.76
ZONE_B,2024-03-01 13:00:00,13,van,13.47
ZONE_B,2024-03-01 14:00:00,20,truck,9.71
ZONE_B,2024-03-01 15:00:00,14,truck,11.81
ZONE_B,2024-03-01 16:00:00,16,truck,4.44
ZONE_B,2024-03-01 17:00:00,23,truck,5.89
ZONE_B,2024-03-01 18:00:00,19,van,11.95
ZONE_B,2024-03-01 19:00:00,12,truck,11.54
ZONE_B,2024-03-01 20:00:00,21,truck,7.48
ZONE_B,2024-03-01 21:00:00,4,van,7.55
ZONE_B,2024-03-01 22:00:00,4,van,4.71
ZONE_B,2024-03-01 23:00:00,6,van,8.87
ZONE_B,2024-03-02 00:00:00,3,truck,14.51
ZONE_B,2024-03-02 01:00:00,3,motorcycle,6.8
ZONE_B,2024-03-02 02:00:00,4,motorcycle,11.4
ZONE_B,2024-03-02 03:00:00,4,truck,7.09
ZONE_B,2024-03-02 04:00:00,3,van,14.66
ZONE_B,2024-03-02 05:00:00,4,motorcycle,4.95
ZONE_B,2024-03-02 06:00:00,4,truck,12.41
ZONE_B,2024-03-02 07:00:00,3,truck,8.8
ZONE_B,2024-03-02 08:00:00,11,motorcycle,9.77
ZONE_B,2024-03-02 09:00:00,15,van,7.27
ZONE_B,2024-03-02 10:00:00,10,van,12.4
ZONE_B,2024-03-02 11:00:00,20,motorcycle,4.93
ZONE_B,2024-03-02 12:00:00,23,van,2.47
ZONE_B,2024-03-02 13:00:00,17,truck,12.92
ZONE_B,2024-03-02 14:00:00,15,van,3.39
ZONE_B,2024-03-02 15:00:00,16,motorcycle,7.21
ZONE_B,2024-03-02 16:00:00,15,motorcycle,3.74
ZONE_B,2024-03-02 17:00:00,12,van,1.23
ZONE_B,2024-03-02 18:00:00,26,motorcycle,13.51
ZONE_B,2024-03-02 19:00:00,11,motorcycle,3.88
ZONE_B,2024-03-02 20:00:00,14,truck,1.78
ZONE_B,2024-03-02 21:00:00,4,van,1.46
ZONE_B,2024-03-02 22:00:00,5,motorcycle,8.62
ZONE_B,2024-03-02 23:00:00,2,van,9.99
ZONE_B,2024-03-03 00:00:00,5,truck,9.21
ZONE_B,2024-03-03 01:00:00,3,motorcycle,9.23
ZONE_B,2024-03-03 02:00:00,5,motorcycle,3.0
ZONE_B,2024-03-03 03:00:00,4,truck,2.17
ZONE_B,2024-03-03 04:00:00,4,truck,8.13
ZONE_B,2024-03-03 05:00:00,5,truck,7.59
ZONE_B,2024-03-03 06:00:00,4,truck,3.58
ZONE_B,2024-03-03 07:00:00,4,van,8.31
ZONE_B,2024-03-03 08:00:00,10,motorcycle,9.67
ZONE_B,2024-03-03 09:00:00,12,motorcycle,4.03
ZONE_B,2024-03-03 10:00:00,13,van,4.76
ZONE_B,2024-03-03 11:00:00,26,motorcycle,4.44
ZONE_B,2024-03-03 12:00:00,27,van,1.79
ZONE_B,2024-03-03 13:00:00,13,van,1.74
ZONE_B,2024-03-03 14:00:00,14,truck,1.98
ZONE_B,2024-03-03 15:00:00,13,motorcycle,14.44
ZONE_B,2024-03-03 16:00:00,13,van,13.34
ZONE_B,2024-03-03 17:00:00,16,motorcycle,1.53
ZONE_B,2024-03-03 18:00:00,27,van,1.07
ZONE_B,2024-03-03 19:00:00,12,truck,14.31
ZONE_B,2024-03-03 20:00:00,16,motorcycle,9.29
ZONE_B,2024-03-03 21:00:00,4,van,7.39
ZONE_B,2024-03-03 22:00:00,3,van,5.63
ZONE_B,2024-03-03 23:00:00,3,van,13.57
ZONE_B,2024-03-04 00:00:00,5,truck,6.99
ZONE_B,2024-03-04 01:00:00,6,van,4.55
ZONE_B,2024-03-04 02:00:00,4,van,1.82
ZONE_B,2024-03-04 03:00:00,5,van,8.18
ZONE_B,2024-03-04 04:00:00,5,truck,12.94
ZONE_B,2024-03-04 05:00:00,4,van,2.4
ZONE_B,2024-03-04 06:00:00,4,van,11.6
ZONE_B,2024-03-04 07:00:00,4,motorcycle,9.24
ZONE_B,2024-03-04 08:00:00,15,truck,9.36
ZONE_B,2024-03-04 09:00:00,17,motorcycle,11.58
ZONE_B,2024-03-04 10:00:00,19,van,11.08
ZONE_B,2024-03-04 11:00:00,31,truck,7.24
ZONE_B,2024-03-04 12:00:00,23,van,5.56
ZONE_B,2024-03-04 13:00:00,21,truck,7.16
ZONE_B,2024-03-04 14:00:00,16,van,7.82
ZONE_B,2024-03-04 15:00:00,14,truck,6.19
ZONE_B,2024-03-04 16:00:00,18,van,13.0
ZONE_B,2024-03-04 17:00:00,21,van,12.76
ZONE_B,2024-03-04 18:00:00,20,van,13.3
ZONE_B,2024-03-04 19:00:00,20,motorcycle,3.17
ZONE_B,2024-03-04 20:00:00,20,truck,5.81
ZONE_B,2024-03-04 21:00:00,5,van,9.89
ZONE_B,2024-03-04 22:00:00,3,truck,9.24
ZONE_B,2024-03-04 23:00:00,6,van,4.87
ZONE_B,2024-03-05 00:00:00,5,truck,13.44
ZONE_B,2024-03-05 01:00:00,4,motorcycle,5.8
ZONE_B,2024-03-05 02:00:00,5,motorcycle,2.72
ZONE_B,2024-03-05 03:00:00,5,motorcycle,5.96
ZONE_B,2024-03-05 04:00:00,4,motorcycle,7.57
ZONE_B,2024-03-05 05:00:00,5,motorcycle,2.17
ZONE_B,2024-03-05 06:00:00,3,van,2.19
ZONE_B,2024-03-05 07:00:00,5,motorcycle,11.1
ZONE_B,2024-03-05 08:00:00,19,motorcycle,13.55
ZONE_B,2024-03-05 09:00:00,16,van,4.77
ZONE_B,2024-03-05 10:00:00,14,van,7.64
ZONE_B,2024-03-05 11:00:00,27,truck,9.9
ZONE_B,2024-03-05 12:00:00,32,truck,3.97
ZONE_B,2024-03-05 13:00:00,23,van,10.03
ZONE_B,2024-03-05 14:00:00,13,motorcycle,9.6
ZONE_B,2024-03-05 15:00:00,18,motorcycle,14.43
ZONE_B,2024-03-05 16:00:00,14,motorcycle,4.91
ZONE_B,2024-03-05 17:00:00,26,van,6.02
ZONE_B,2024-03-05 18:00:00,24,van,8.4
ZONE_B,2024-03-05 19:00:00,20,van,4.05
ZONE_B,2024-03-05 20:00:00,15,motorcycle,2.85
ZONE_B,2024-03-05 21:00:00,5,motorcycle,3.55
